CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Frequency_capped
12757,16,9,4176.75,4,4,4,444,Top Customers,9
12766,4,7,6457.63,4,4,4,444,Top Customers,7
12782,5,5,1938.92,4,4,4,444,Top Customers,5
12839,3,14,5591.42,4,4,4,444,Top Customers,14
12841,5,25,3991.58,4,4,4,444,Top Customers,25
12856,8,6,2170.78,4,4,4,444,Top Customers,6
12901,9,28,17654.54,4,4,4,444,Top Customers,28
12906,12,5,2919.81,4,4,4,444,Top Customers,5
12912,3,5,1662.3,4,4,4,444,Top Customers,5
12913,5,5,2453.63,4,4,4,444,Top Customers,5
12921,9,37,16587.09,4,4,4,444,Top Customers,30
12935,2,7,2160.7,4,4,4,444,Top Customers,7
12948,16,7,2064.95,4,4,4,444,Top Customers,7
12955,1,11,4757.16,4,4,4,444,Top Customers,11
12957,10,8,4017.54,4,4,4,444,Top Customers,8
12963,8,8,1856.6299999999999,4,4,4,444,Top Customers,8
12971,4,86,11189.91,4,4,4,444,Top Customers,30
12989,3,15,6924.11,4,4,4,444,Top Customers,15
13001,4,13,9785.97,4,4,4,444,Top Customers,13
13004,12,18,5655.91,4,4,4,444,Top Customers,18
13012,9,8,1646.84,4,4,4,444,Top Customers,8
13013,1,13,4810.94,4,4,4,444,Top Customers,13
13014,11,10,3466.28,4,4,4,444,Top Customers,10
13018,16,28,7277.7,4,4,4,444,Top Customers,28
13021,4,9,2616.38,4,4,4,444,Top Customers,9
13050,15,17,5833.11,4,4,4,444,Top Customers,17
13069,1,24,4431.44,4,4,4,444,Top Customers,24
13078,3,26,12627.94,4,4,4,444,Top Customers,26
13081,12,11,28337.38,4,4,4,444,Top Customers,11
13089,3,97,58762.08,4,4,4,444,Top Customers,30
13090,9,13,8895.82,4,4,4,444,Top Customers,13
13098,1,28,28882.44,4,4,4,444,Top Customers,28
13102,1,24,6424.09,4,4,4,444,Top Customers,24
13113,1,24,12245.96,4,4,4,444,Top Customers,24
13126,5,8,2099.64,4,4,4,444,Top Customers,8
13137,11,8,3603.29,4,4,4,444,Top Customers,8
13139,16,7,5064.9400000000005,4,4,4,444,Top Customers,7
13183,8,9,3957.7799999999997,4,4,4,444,Top Customers,9
13184,15,10,1667.95,4,4,4,444,Top Customers,10
13198,10,6,3401.24,4,4,4,444,Top Customers,6
13199,4,37,9802.12,4,4,4,444,Top Customers,30
13225,3,7,6463.84,4,4,4,444,Top Customers,7
13230,4,14,2755.63,4,4,4,444,Top Customers,14
13246,18,6,1961.52,4,4,4,444,Top Customers,6
13263,1,34,7411.71,4,4,4,444,Top Customers,30
13266,11,12,3834.2599999999998,4,4,4,444,Top Customers,12
13267,3,19,4521.49,4,4,4,444,Top Customers,19
13268,18,10,3152.71,4,4,4,444,Top Customers,10
13269,1,15,5343.28,4,4,4,444,Top Customers,15
13305,4,10,2000.86,4,4,4,444,Top Customers,10
13319,5,26,10845.55,4,4,4,444,Top Customers,26
13394,2,8,2520.02,4,4,4,444,Top Customers,8
13408,2,62,28117.04,4,4,4,444,Top Customers,30
13418,12,18,6127.43,4,4,4,444,Top Customers,18
13426,1,10,3641.32,4,4,4,444,Top Customers,10
13435,5,7,3809.89,4,4,4,444,Top Customers,7
13437,14,7,3408.06,4,4,4,444,Top Customers,7
13448,17,6,3534.69,4,4,4,444,Top Customers,6
13456,18,6,1751.72,4,4,4,444,Top Customers,6
13458,7,14,9646.57,4,4,4,444,Top Customers,14
13468,2,37,5704.97,4,4,4,444,Top Customers,30
13488,17,13,8968.31,4,4,4,444,Top Customers,13
13495,8,5,2044.87,4,4,4,444,Top Customers,5
13534,2,25,5870.08,4,4,4,444,Top Customers,25
13536,1,7,3444.39,4,4,4,444,Top Customers,7
13571,13,12,2088.94,4,4,4,444,Top Customers,12
13576,10,18,6717.34,4,4,4,444,Top Customers,18
13588,16,9,2478.95,4,4,4,444,Top Customers,9
13590,11,6,1981.92,4,4,4,444,Top Customers,6
13599,1,21,5149.92,4,4,4,444,Top Customers,21
13630,5,7,2031.78,4,4,4,444,Top Customers,7
13650,17,6,1836.34,4,4,4,444,Top Customers,6
13658,10,5,2639.17,4,4,4,444,Top Customers,5
13668,3,21,6309.83,4,4,4,444,Top Customers,21
13685,3,7,3119.44,4,4,4,444,Top Customers,7
13694,4,50,65039.62,4,4,4,444,Top Customers,30
13704,5,9,2308.06,4,4,4,444,Top Customers,9
13709,4,13,6307.65,4,4,4,444,Top Customers,13
13742,17,12,3107.87,4,4,4,444,Top Customers,12
13755,4,9,2108.06,4,4,4,444,Top Customers,9
13756,2,14,5189.52,4,4,4,444,Top Customers,14
13758,12,7,3190.55,4,4,4,444,Top Customers,7
13767,2,37,17220.36,4,4,4,444,Top Customers,30
13769,2,10,2796.5099999999998,4,4,4,444,Top Customers,10
13777,1,33,25977.16,4,4,4,444,Top Customers,30
13784,10,11,2462.79,4,4,4,444,Top Customers,11
13798,1,57,37153.85,4,4,4,444,Top Customers,30
13808,6,5,1747.66,4,4,4,444,Top Customers,5
13831,16,6,2198.45,4,4,4,444,Top Customers,6
13854,9,25,8109.5199999999995,4,4,4,444,Top Customers,25
13862,18,8,2209.36,4,4,4,444,Top Customers,8
13870,2,8,2770.94,4,4,4,444,Top Customers,8
13881,4,20,17159.52,4,4,4,444,Top Customers,20
13883,11,5,2674.48,4,4,4,444,Top Customers,5
13890,1,10,1883.81,4,4,4,444,Top Customers,10
13924,2,6,1838.85,4,4,4,444,Top Customers,6
13949,3,6,2427.3199999999997,4,4,4,444,Top Customers,6
13953,7,7,3515.68,4,4,4,444,Top Customers,7
13969,7,18,9024.17,4,4,4,444,Top Customers,18
13985,4,15,7060.13,4,4,4,444,Top Customers,15
13994,4,6,2274.14,4,4,4,444,Top Customers,6
13999,10,12,3901.81,4,4,4,444,Top Customers,12
14005,10,5,2874.72,4,4,4,444,Top Customers,5
14030,18,8,2358.84,4,4,4,444,Top Customers,8
14031,7,19,17286.86,4,4,4,444,Top Customers,19
14032,2,11,2975.59,4,4,4,444,Top Customers,11
14051,1,23,15595.39,4,4,4,444,Top Customers,23
14056,1,23,8152.71,4,4,4,444,Top Customers,23
14060,5,19,6140.42,4,4,4,444,Top Customers,19
14062,10,12,10464.85,4,4,4,444,Top Customers,12
14085,2,18,4421.29,4,4,4,444,Top Customers,18
14088,10,13,50491.81,4,4,4,444,Top Customers,13
14092,8,14,4076.91,4,4,4,444,Top Customers,14
14096,4,17,53258.43,4,4,4,444,Top Customers,17
14099,16,11,3104.17,4,4,4,444,Top Customers,11
14110,4,12,5683.15,4,4,4,444,Top Customers,12
14132,2,11,3586.0299999999997,4,4,4,444,Top Customers,11
14135,2,15,4690.31,4,4,4,444,Top Customers,15
14146,9,5,4191.0,4,4,4,444,Top Customers,5
14156,10,54,116560.08,4,4,4,444,Top Customers,30
14180,11,25,4748.5199999999995,4,4,4,444,Top Customers,25
14189,2,15,4654.08,4,4,4,444,Top Customers,15
14191,2,13,4684.76,4,4,4,444,Top Customers,13
14194,5,21,11349.52,4,4,4,444,Top Customers,21
14209,11,6,2073.43,4,4,4,444,Top Customers,6
14215,12,6,1789.72,4,4,4,444,Top Customers,6
14217,2,17,2004.98,4,4,4,444,Top Customers,17
14243,9,10,2588.77,4,4,4,444,Top Customers,10
14251,2,5,2879.7,4,4,4,444,Top Customers,5
14258,9,9,12669.98,4,4,4,444,Top Customers,9
14262,8,8,2618.23,4,4,4,444,Top Customers,8
14282,3,15,3701.44,4,4,4,444,Top Customers,15
14290,11,5,2314.65,4,4,4,444,Top Customers,5
14291,2,11,3883.25,4,4,4,444,Top Customers,11
14292,8,9,4871.93,4,4,4,444,Top Customers,9
14298,8,44,51527.3,4,4,4,444,Top Customers,30
14299,8,9,3965.62,4,4,4,444,Top Customers,9
14309,8,9,2352.53,4,4,4,444,Top Customers,9
14329,17,7,4975.24,4,4,4,444,Top Customers,7
14334,17,8,2552.21,4,4,4,444,Top Customers,8
14367,8,16,9227.82,4,4,4,444,Top Customers,16
14388,10,8,3212.84,4,4,4,444,Top Customers,8
14390,10,9,4642.57,4,4,4,444,Top Customers,9
14395,2,9,3479.91,4,4,4,444,Top Customers,9
14397,3,19,2612.96,4,4,4,444,Top Customers,19
14401,4,13,4051.48,4,4,4,444,Top Customers,13
14408,11,7,2599.03,4,4,4,444,Top Customers,7
14415,1,13,5855.57,4,4,4,444,Top Customers,13
14422,1,6,4263.64,4,4,4,444,Top Customers,6
14432,10,6,2248.5,4,4,4,444,Top Customers,6
14440,8,5,2357.68,4,4,4,444,Top Customers,5
14456,5,9,3014.32,4,4,4,444,Top Customers,9
14482,18,6,2022.81,4,4,4,444,Top Customers,6
14493,7,5,2383.24,4,4,4,444,Top Customers,5
14503,3,6,3543.26,4,4,4,444,Top Customers,6
14505,17,8,5859.43,4,4,4,444,Top Customers,8
14506,17,5,1960.65,4,4,4,444,Top Customers,5
14515,18,6,2076.89,4,4,4,444,Top Customers,6
14527,3,55,8506.13,4,4,4,444,Top Customers,30
14534,3,18,4395.65,4,4,4,444,Top Customers,18
14546,5,5,2573.93,4,4,4,444,Top Customers,5
14547,4,8,3974.75,4,4,4,444,Top Customers,8
14560,7,22,2237.77,4,4,4,444,Top Customers,22
14562,4,18,5006.7699999999995,4,4,4,444,Top Customers,18
14572,3,7,2804.54,4,4,4,444,Top Customers,7
14606,1,90,11926.15,4,4,4,444,Top Customers,30
14607,16,12,15021.5,4,4,4,444,Top Customers,12
14621,1,5,1788.36,4,4,4,444,Top Customers,5
14646,2,72,279138.02,4,4,4,444,Top Customers,30
14653,1,7,1916.7,4,4,4,444,Top Customers,7
14659,9,9,2529.93,4,4,4,444,Top Customers,9
14667,11,25,9170.79,4,4,4,444,Top Customers,25
14673,3,5,1736.4,4,4,4,444,Top Customers,5
14688,8,21,5579.1,4,4,4,444,Top Customers,21
14696,4,7,2078.95,4,4,4,444,Top Customers,7
14701,11,9,2526.09,4,4,4,444,Top Customers,9
14702,1,17,3251.79,4,4,4,444,Top Customers,17
14709,15,13,4921.04,4,4,4,444,Top Customers,13
14711,10,11,2839.62,4,4,4,444,Top Customers,11
14713,9,11,2662.2,4,4,4,444,Top Customers,11
14730,1,8,1897.57,4,4,4,444,Top Customers,8
14732,8,8,2702.49,4,4,4,444,Top Customers,8
14733,16,12,9585.91,4,4,4,444,Top Customers,12
14735,4,31,6050.69,4,4,4,444,Top Customers,30
14739,4,7,3902.28,4,4,4,444,Top Customers,7
14755,10,11,5010.28,4,4,4,444,Top Customers,11
14766,8,6,2473.37,4,4,4,444,Top Customers,6
14769,3,8,10415.33,4,4,4,444,Top Customers,8
14796,1,17,7973.93,4,4,4,444,Top Customers,17
14825,4,12,2221.01,4,4,4,444,Top Customers,12
14834,18,6,1720.3,4,4,4,444,Top Customers,6
14866,11,11,14353.4,4,4,4,444,Top Customers,11
14868,3,8,2953.59,4,4,4,444,Top Customers,8
14895,8,20,11138.71,4,4,4,444,Top Customers,20
14907,3,7,3501.1,4,4,4,444,Top Customers,7
14911,1,198,136161.83,4,4,4,444,Top Customers,30
14961,11,9,7044.68,4,4,4,444,Top Customers,9
15005,16,28,6293.67,4,4,4,444,Top Customers,28
15021,9,9,1871.77,4,4,4,444,Top Customers,9
15023,3,11,6701.51,4,4,4,444,Top Customers,11
15024,10,10,1636.43,4,4,4,444,Top Customers,10
15033,5,10,2553.88,4,4,4,444,Top Customers,10
15034,16,8,4274.16,4,4,4,444,Top Customers,8
15039,10,47,19766.59,4,4,4,444,Top Customers,30
15046,9,15,5071.47,4,4,4,444,Top Customers,15
15061,4,48,54534.14,4,4,4,444,Top Customers,30
15078,7,32,9743.11,4,4,4,444,Top Customers,30
15089,10,6,2420.84,4,4,4,444,Top Customers,6
15093,18,6,4597.02,4,4,4,444,Top Customers,6
15105,18,7,2298.93,4,4,4,444,Top Customers,7
15144,8,17,6580.44,4,4,4,444,Top Customers,17
15150,17,10,5291.33,4,4,4,444,Top Customers,10
15152,10,13,4745.69,4,4,4,444,Top Customers,13
15159,2,30,18641.01,4,4,4,444,Top Customers,30
15179,18,5,2206.95,4,4,4,444,Top Customers,5
15187,2,15,4762.18,4,4,4,444,Top Customers,15
15189,1,41,16225.39,4,4,4,444,Top Customers,30
15194,3,15,7616.53,4,4,4,444,Top Customers,15
15214,2,8,1661.44,4,4,4,444,Top Customers,8
15218,11,11,5756.89,4,4,4,444,Top Customers,11
15251,9,11,10484.99,4,4,4,444,Top Customers,11
15270,16,7,2379.49,4,4,4,444,Top Customers,7
15271,7,15,2493.34,4,4,4,444,Top Customers,15
15287,1,1373,1511164.18,4,4,4,444,Top Customers,30
15290,5,18,7928.22,4,4,4,444,Top Customers,18
15298,2,12,4799.9,4,4,4,444,Top Customers,12
15311,1,91,60632.75,4,4,4,444,Top Customers,30
15351,12,7,1934.66,4,4,4,444,Top Customers,7
15358,5,22,8347.2,4,4,4,444,Top Customers,22
15373,8,11,2394.91,4,4,4,444,Top Customers,11
15380,9,5,1690.26,4,4,4,444,Top Customers,5
15382,15,6,5955.71,4,4,4,444,Top Customers,6
15443,2,7,3213.59,4,4,4,444,Top Customers,7
15473,14,7,1771.2,4,4,4,444,Top Customers,7
15482,16,11,10839.76,4,4,4,444,Top Customers,11
15498,3,27,13316.4,4,4,4,444,Top Customers,27
15502,16,10,6923.98,4,4,4,444,Top Customers,10
15514,12,11,4023.7200000000003,4,4,4,444,Top Customers,11
15544,9,9,3546.71,4,4,4,444,Top Customers,9
15547,7,14,4910.6,4,4,4,444,Top Customers,14
15555,12,16,4791.87,4,4,4,444,Top Customers,16
15570,7,12,4148.82,4,4,4,444,Top Customers,12
15572,5,7,2533.42,4,4,4,444,Top Customers,7
15594,16,5,1771.78,4,4,4,444,Top Customers,5
15601,11,14,6776.56,4,4,4,444,Top Customers,14
15615,10,23,10399.74,4,4,4,444,Top Customers,23
15628,5,9,2870.24,4,4,4,444,Top Customers,9
15632,16,8,3285.31,4,4,4,444,Top Customers,8
15640,4,15,12416.11,4,4,4,444,Top Customers,15
15687,9,9,2993.1,4,4,4,444,Top Customers,9
15694,1,13,6464.4,4,4,4,444,Top Customers,13
15727,17,7,5159.06,4,4,4,444,Top Customers,7
15750,3,8,2463.05,4,4,4,444,Top Customers,8
15755,10,6,2364.25,4,4,4,444,Top Customers,6
15769,7,26,56252.72,4,4,4,444,Top Customers,26
15796,1,8,2707.61,4,4,4,444,Top Customers,8
15804,1,13,4206.39,4,4,4,444,Top Customers,13
15838,11,19,33643.08,4,4,4,444,Top Customers,19
15845,18,8,3711.77,4,4,4,444,Top Customers,8
15854,4,12,2969.12,4,4,4,444,Top Customers,12
15856,4,27,16142.38,4,4,4,444,Top Customers,27
15861,12,8,3146.92,4,4,4,444,Top Customers,8
15867,5,15,3803.6,4,4,4,444,Top Customers,15
15903,10,7,5126.76,4,4,4,444,Top Customers,7
15932,4,8,2495.87,4,4,4,444,Top Customers,8
15953,15,8,1657.28,4,4,4,444,Top Customers,8
15971,18,12,4194.9,4,4,4,444,Top Customers,12
15984,3,10,2780.63,4,4,4,444,Top Customers,10
15993,9,7,2768.97,4,4,4,444,Top Customers,7
16011,8,16,3352.96,4,4,4,444,Top Customers,16
16013,4,47,37130.6,4,4,4,444,Top Customers,30
16033,6,20,8778.82,4,4,4,444,Top Customers,20
16057,16,7,2263.12,4,4,4,444,Top Customers,7
16076,3,10,2234.73,4,4,4,444,Top Customers,10
16107,18,7,3204.16,4,4,4,444,Top Customers,7
16115,10,8,1660.8799999999999,4,4,4,444,Top Customers,8
16128,18,5,1880.22,4,4,4,444,Top Customers,5
16133,4,33,14589.039999999999,4,4,4,444,Top Customers,30
16143,3,6,2424.94,4,4,4,444,Top Customers,6
16145,9,11,3799.49,4,4,4,444,Top Customers,11
16156,9,9,3092.04,4,4,4,444,Top Customers,9
16161,2,19,5488.67,4,4,4,444,Top Customers,19
16168,11,27,3787.6,4,4,4,444,Top Customers,27
16191,3,13,5180.5199999999995,4,4,4,444,Top Customers,13
16210,2,17,21076.3,4,4,4,444,Top Customers,17
16241,10,13,2590.31,4,4,4,444,Top Customers,13
16242,8,7,3579.86,4,4,4,444,Top Customers,7
16255,17,8,2619.91,4,4,4,444,Top Customers,8
16265,9,9,5347.0,4,4,4,444,Top Customers,9
16326,6,14,3039.22,4,4,4,444,Top Customers,14
16327,14,6,3789.67,4,4,4,444,Top Customers,6
16333,8,22,26626.8,4,4,4,444,Top Customers,22
16353,4,23,6675.71,4,4,4,444,Top Customers,23
16359,7,9,1750.92,4,4,4,444,Top Customers,9
16360,5,6,3450.41,4,4,4,444,Top Customers,6
16393,2,13,3040.96,4,4,4,444,Top Customers,13
16401,1,12,4098.32,4,4,4,444,Top Customers,12
16407,13,10,2079.68,4,4,4,444,Top Customers,10
16422,17,51,34684.4,4,4,4,444,Top Customers,30
16426,2,10,1863.76,4,4,4,444,Top Customers,10
16440,8,5,3640.67,4,4,4,444,Top Customers,5
16458,3,18,3482.7400000000002,4,4,4,444,Top Customers,18
16474,7,7,1810.49,4,4,4,444,Top Customers,7
16523,2,21,9418.47,4,4,4,444,Top Customers,21
16525,2,26,13027.45,4,4,4,444,Top Customers,26
16549,10,10,4034.9,4,4,4,444,Top Customers,10
16558,1,20,8338.49,4,4,4,444,Top Customers,20
16570,15,10,3738.4,4,4,4,444,Top Customers,10
16592,4,16,4113.68,4,4,4,444,Top Customers,16
16607,18,14,3347.71,4,4,4,444,Top Customers,14
16609,15,7,5493.46,4,4,4,444,Top Customers,7
16626,1,17,4413.1,4,4,4,444,Top Customers,17
16633,17,6,2868.1,4,4,4,444,Top Customers,6
16655,18,6,3789.52,4,4,4,444,Top Customers,6
16670,17,11,4095.9,4,4,4,444,Top Customers,11
16672,2,20,8134.94,4,4,4,444,Top Customers,20
16678,3,12,3109.99,4,4,4,444,Top Customers,12
16684,4,28,66653.56,4,4,4,444,Top Customers,28
16700,9,13,5076.55,4,4,4,444,Top Customers,13
16701,9,13,5398.3,4,4,4,444,Top Customers,13
16705,1,20,14034.99,4,4,4,444,Top Customers,20
16711,3,5,1651.03,4,4,4,444,Top Customers,5
16712,9,11,3603.66,4,4,4,444,Top Customers,11
16719,15,7,1770.22,4,4,4,444,Top Customers,7
16722,17,13,4730.81,4,4,4,444,Top Customers,13
16746,5,18,6680.11,4,4,4,444,Top Customers,18
16764,4,13,2790.95,4,4,4,444,Top Customers,13
16775,10,11,1691.51,4,4,4,444,Top Customers,11
16779,2,22,10611.72,4,4,4,444,Top Customers,22
16782,10,13,2267.95,4,4,4,444,Top Customers,13
16813,8,10,1652.18,4,4,4,444,Top Customers,10
16814,14,21,6406.8,4,4,4,444,Top Customers,21
16818,11,11,3349.57,4,4,4,444,Top Customers,11
16839,9,34,16594.35,4,4,4,444,Top Customers,30
16873,5,6,7123.62,4,4,4,444,Top Customers,6
16904,4,15,3634.95,4,4,4,444,Top Customers,15
16905,5,7,3037.6,4,4,4,444,Top Customers,7
16923,12,19,7069.08,4,4,4,444,Top Customers,19
16931,5,21,4554.87,4,4,4,444,Top Customers,21
16942,13,9,1904.99,4,4,4,444,Top Customers,9
16954,1,9,2085.08,4,4,4,444,Top Customers,9
16966,8,7,2154.9700000000003,4,4,4,444,Top Customers,7
16979,4,6,1852.0,4,4,4,444,Top Customers,6
16983,13,7,1905.87,4,4,4,444,Top Customers,7
16985,17,10,5464.12,4,4,4,444,Top Customers,10
17001,1,11,3989.57,4,4,4,444,Top Customers,11
17017,3,20,8694.26,4,4,4,444,Top Customers,20
17049,3,9,5655.03,4,4,4,444,Top Customers,9
17068,12,21,4545.89,4,4,4,444,Top Customers,21
17086,7,6,2035.0800000000002,4,4,4,444,Top Customers,6
17090,4,7,1974.65,4,4,4,444,Top Customers,7
17091,3,9,3827.76,4,4,4,444,Top Customers,9
17131,5,5,2463.17,4,4,4,444,Top Customers,5
17133,16,7,4892.24,4,4,4,444,Top Customers,7
17139,16,12,10650.77,4,4,4,444,Top Customers,12
17173,5,8,3766.6,4,4,4,444,Top Customers,8
17183,8,6,3347.31,4,4,4,444,Top Customers,6
17188,11,7,2474.23,4,4,4,444,Top Customers,7
17218,4,10,1951.97,4,4,4,444,Top Customers,10
17228,16,8,1906.09,4,4,4,444,Top Customers,8
17231,12,10,3124.72,4,4,4,444,Top Customers,10
17238,3,17,3719.1,4,4,4,444,Top Customers,17
17243,1,26,8531.65,4,4,4,444,Top Customers,26
17293,8,9,1854.06,4,4,4,444,Top Customers,9
17306,11,19,8631.31,4,4,4,444,Top Customers,19
17315,2,36,6241.15,4,4,4,444,Top Customers,30
17338,17,8,6484.75,4,4,4,444,Top Customers,8
17346,4,15,2622.88,4,4,4,444,Top Customers,15
17364,1,11,4462.68,4,4,4,444,Top Customers,11
17365,13,8,4762.32,4,4,4,444,Top Customers,8
17381,9,29,20275.61,4,4,4,444,Top Customers,29
17386,8,6,2686.42,4,4,4,444,Top Customers,6
17389,1,34,31833.68,4,4,4,444,Top Customers,30
17402,5,12,2598.85,4,4,4,444,Top Customers,12
17404,4,13,31781.82,4,4,4,444,Top Customers,13
17419,11,12,4226.57,4,4,4,444,Top Customers,12
17422,16,6,1979.37,4,4,4,444,Top Customers,6
17426,8,6,5037.26,4,4,4,444,Top Customers,6
17428,1,28,17256.85,4,4,4,444,Top Customers,28
17434,2,7,2373.82,4,4,4,444,Top Customers,7
17449,2,7,2516.21,4,4,4,444,Top Customers,7
17450,8,46,194390.79,4,4,4,444,Top Customers,30
17451,1,7,1721.3999999999999,4,4,4,444,Top Customers,7
17463,16,5,1875.86,4,4,4,444,Top Customers,5
17469,16,5,1870.97,4,4,4,444,Top Customers,5
17490,1,7,2092.32,4,4,4,444,Top Customers,7
17491,1,10,3558.87,4,4,4,444,Top Customers,10
17511,3,31,91062.38,4,4,4,444,Top Customers,30
17519,17,6,1844.02,4,4,4,444,Top Customers,6
17528,1,8,3628.5,4,4,4,444,Top Customers,8
17530,1,10,2362.53,4,4,4,444,Top Customers,10
17554,1,5,1952.45,4,4,4,444,Top Customers,5
17567,7,8,4331.48,4,4,4,444,Top Customers,8
17576,8,19,3564.83,4,4,4,444,Top Customers,19
17581,1,25,11025.24,4,4,4,444,Top Customers,25
17593,4,5,3923.86,4,4,4,444,Top Customers,5
17602,2,6,5054.42,4,4,4,444,Top Customers,6
17611,7,15,3961.12,4,4,4,444,Top Customers,15
17629,6,8,1799.12,4,4,4,444,Top Customers,8
17644,1,11,2895.64,4,4,4,444,Top Customers,11
17651,12,10,3945.0,4,4,4,444,Top Customers,10
17655,11,7,2638.94,4,4,4,444,Top Customers,7
17659,17,12,2999.46,4,4,4,444,Top Customers,12
17675,1,31,20359.28,4,4,4,444,Top Customers,30
17677,2,30,16345.38,4,4,4,444,Top Customers,30
17682,10,6,2474.33,4,4,4,444,Top Customers,6
17685,17,7,3155.83,4,4,4,444,Top Customers,7
17686,7,7,5739.46,4,4,4,444,Top Customers,7
17705,3,9,1823.52,4,4,4,444,Top Customers,9
17706,4,17,10504.49,4,4,4,444,Top Customers,17
17725,16,11,3439.08,4,4,4,444,Top Customers,11
17730,3,13,5298.48,4,4,4,444,Top Customers,13
17735,2,19,13110.02,4,4,4,444,Top Customers,19
17739,12,7,2791.35,4,4,4,444,Top Customers,7
17744,4,6,2322.4,4,4,4,444,Top Customers,6
17750,5,9,1694.16,4,4,4,444,Top Customers,9
17754,1,5,1664.65,4,4,4,444,Top Customers,5
17757,1,30,5589.44,4,4,4,444,Top Customers,30
17769,13,10,3957.43,4,4,4,444,Top Customers,10
17809,16,12,5411.91,4,4,4,444,Top Customers,12
17811,4,39,7755.12,4,4,4,444,Top Customers,30
17813,14,5,1698.07,4,4,4,444,Top Customers,5
17827,5,5,1987.33,4,4,4,444,Top Customers,5
17841,2,124,40495.99,4,4,4,444,Top Customers,30
17857,4,22,25301.54,4,4,4,444,Top Customers,22
17858,6,12,5140.66,4,4,4,444,Top Customers,12
17861,3,8,2097.88,4,4,4,444,Top Customers,8
17870,2,12,1865.8899999999999,4,4,4,444,Top Customers,12
17920,4,17,4107.6,4,4,4,444,Top Customers,17
17924,12,7,2962.5,4,4,4,444,Top Customers,7
17937,9,7,4301.22,4,4,4,444,Top Customers,7
17949,1,44,58030.48,4,4,4,444,Top Customers,30
17954,5,12,2314.13,4,4,4,444,Top Customers,12
17975,15,13,4479.96,4,4,4,444,Top Customers,13
18041,12,21,4097.37,4,4,4,444,Top Customers,21
18044,4,10,2088.6,4,4,4,444,Top Customers,10
18055,7,10,6761.34,4,4,4,444,Top Customers,10
18065,6,14,2392.83,4,4,4,444,Top Customers,14
18077,8,11,2584.41,4,4,4,444,Top Customers,11
18092,2,11,9068.26,4,4,4,444,Top Customers,11
18097,8,6,2662.4,4,4,4,444,Top Customers,6
18102,1,60,259657.3,4,4,4,444,Top Customers,30
18109,2,26,8004.92,4,4,4,444,Top Customers,26
18118,11,26,5622.68,4,4,4,444,Top Customers,26
18122,8,6,1791.84,4,4,4,444,Top Customers,6
18139,18,6,8438.34,4,4,4,444,Top Customers,6
18144,8,12,2888.75,4,4,4,444,Top Customers,12
18172,15,20,7561.68,4,4,4,444,Top Customers,20
18179,9,6,1793.17,4,4,4,444,Top Customers,6
18180,5,6,1843.75,4,4,4,444,Top Customers,6
18198,4,17,5425.56,4,4,4,444,Top Customers,17
18210,2,6,2621.38,4,4,4,444,Top Customers,6
18219,3,10,2069.77,4,4,4,444,Top Customers,10
18223,5,14,6484.54,4,4,4,444,Top Customers,14
18225,3,12,5504.96,4,4,4,444,Top Customers,12
18229,12,20,7276.9,4,4,4,444,Top Customers,20
18230,9,7,2810.2,4,4,4,444,Top Customers,7
