CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Frequency_capped
14758,145,4,1484.06,1,3,3,133,Dormant Customers,4
14779,281,3,386.15,1,3,2,132,Dormant Customers,3
14803,162,3,845.5500000000001,1,3,3,133,Dormant Customers,3
14823,180,3,321.43,1,3,2,132,Dormant Customers,3
14828,197,3,2139.76,1,3,4,134,Dormant Customers,3
14867,186,3,710.28,1,3,3,133,Dormant Customers,3
14958,147,3,483.73,1,3,2,132,Dormant Customers,3
15032,256,3,4959.1,1,3,4,134,Dormant Customers,3
15079,213,4,895.61,1,3,3,133,Dormant Customers,4
15100,334,3,876.0,1,3,3,133,Dormant Customers,3
15107,311,6,319.5,1,4,2,142,Dormant Customers,6
15235,218,12,2247.51,1,4,4,144,Dormant Customers,12
15332,366,4,1661.06,1,3,4,134,Dormant Customers,4
15334,157,3,347.87,1,3,2,132,Dormant Customers,3
15379,169,7,3703.29,1,4,4,144,Dormant Customers,7
15456,283,3,434.59,1,3,2,132,Dormant Customers,3
15483,161,4,225.26,1,3,1,131,Dormant Customers,4
15508,189,6,1000.27,1,4,3,143,Dormant Customers,6
15535,173,4,502.9,1,3,2,132,Dormant Customers,4
15574,178,4,675.64,1,3,3,133,Dormant Customers,4
15577,151,3,258.88,1,3,1,131,Dormant Customers,3
15581,156,10,717.43,1,4,3,143,Dormant Customers,10
15589,256,3,478.53,1,3,2,132,Dormant Customers,3
15643,192,3,664.0,1,3,3,133,Dormant Customers,3
15644,166,4,803.54,1,3,3,133,Dormant Customers,4
15646,158,3,447.64,1,3,2,132,Dormant Customers,3
15658,190,5,1024.1,1,4,3,143,Dormant Customers,5
15716,146,4,1101.11,1,3,3,133,Dormant Customers,4
15749,235,3,44534.3,1,3,4,134,Dormant Customers,3
15759,218,3,253.04,1,3,1,131,Dormant Customers,3
15777,241,4,1047.1100000000001,1,3,3,133,Dormant Customers,4
15780,184,3,475.28000000000003,1,3,2,132,Dormant Customers,3
15808,306,4,3651.27,1,3,4,134,Dormant Customers,4
15881,312,5,501.39,1,4,2,142,Dormant Customers,5
15882,199,4,514.08,1,3,2,132,Dormant Customers,4
15920,154,3,163.55,1,3,1,131,Dormant Customers,3
16010,246,3,392.4,1,3,2,132,Dormant Customers,3
16034,196,3,437.70000000000005,1,3,2,132,Dormant Customers,3
16037,270,3,855.02,1,3,3,133,Dormant Customers,3
16146,157,3,734.13,1,3,3,133,Dormant Customers,3
16214,171,3,1062.75,1,3,3,133,Dormant Customers,3
16226,203,3,255.12,1,3,1,131,Dormant Customers,3
16306,214,6,632.27,1,4,2,142,Dormant Customers,6
16356,198,3,211.77,1,3,1,131,Dormant Customers,3
16378,247,3,362.95,1,3,2,132,Dormant Customers,3
16431,213,3,623.28,1,3,2,132,Dormant Customers,3
16473,165,3,316.11,1,3,2,132,Dormant Customers,3
16520,186,3,1046.57,1,3,3,133,Dormant Customers,3
16553,163,12,5719.82,1,4,4,144,Dormant Customers,12
16725,302,6,756.82,1,4,3,143,Dormant Customers,6
16801,163,4,1594.23,1,3,3,133,Dormant Customers,4
16832,184,3,199.15,1,3,1,131,Dormant Customers,3
16889,195,3,1578.67,1,3,3,133,Dormant Customers,3
16919,156,11,2592.25,1,4,4,144,Dormant Customers,11
16943,212,3,816.73,1,3,3,133,Dormant Customers,3
16955,185,4,518.67,1,3,2,132,Dormant Customers,4
16997,288,3,702.0,1,3,3,133,Dormant Customers,3
16998,150,4,295.0,1,3,1,131,Dormant Customers,4
17062,314,4,528.29,1,3,2,132,Dormant Customers,4
17126,152,5,989.45,1,4,3,143,Dormant Customers,5
17152,195,3,1689.5,1,3,4,134,Dormant Customers,3
17179,178,3,711.79,1,3,3,133,Dormant Customers,3
17204,175,4,1564.56,1,3,3,133,Dormant Customers,4
17223,310,2,381.89,1,3,2,132,Dormant Customers,2
17230,264,8,3638.41,1,4,4,144,Dormant Customers,8
17259,148,2,581.23,1,3,2,132,Dormant Customers,2
17277,228,2,1065.35,1,3,3,133,Dormant Customers,2
17334,302,2,307.02,1,3,2,132,Dormant Customers,2
17337,151,4,1979.61,1,3,4,134,Dormant Customers,4
17341,157,3,682.29,1,3,3,133,Dormant Customers,3
17358,303,2,360.81,1,3,2,132,Dormant Customers,2
17362,239,2,312.23,1,3,2,132,Dormant Customers,2
17374,219,2,495.77,1,3,2,132,Dormant Customers,2
17375,199,3,400.1,1,3,2,132,Dormant Customers,3
17391,164,2,508.8,1,3,2,132,Dormant Customers,2
17392,307,2,411.27,1,3,2,132,Dormant Customers,2
17406,333,3,2184.42,1,3,4,134,Dormant Customers,3
17409,185,2,771.85,1,3,3,133,Dormant Customers,2
17440,157,3,186.42000000000002,1,3,1,131,Dormant Customers,3
17444,152,2,2389.1,1,3,4,134,Dormant Customers,2
17446,177,2,120.89999999999999,1,3,1,131,Dormant Customers,2
17454,192,4,517.53,1,3,2,132,Dormant Customers,4
17472,191,3,697.54,1,3,3,133,Dormant Customers,3
17501,221,2,288.6,1,3,1,131,Dormant Customers,2
17504,206,9,2997.03,1,4,4,144,Dormant Customers,9
17505,162,2,1145.84,1,3,3,133,Dormant Customers,2
17507,262,2,605.58,1,3,2,132,Dormant Customers,2
17550,197,3,267.16,1,3,1,131,Dormant Customers,3
17580,253,3,212.77,1,3,1,131,Dormant Customers,3
17604,217,2,309.36,1,3,2,132,Dormant Customers,2
17616,174,3,571.1999999999999,1,3,2,132,Dormant Customers,3
17630,170,2,503.6,1,3,2,132,Dormant Customers,2
17646,219,3,1008.39,1,3,3,133,Dormant Customers,3
17691,358,2,290.4,1,3,1,131,Dormant Customers,2
17704,169,2,885.1899999999999,1,3,3,133,Dormant Customers,2
17707,185,2,152.4,1,3,1,131,Dormant Customers,2
17708,188,2,263.33,1,3,1,131,Dormant Customers,2
17749,178,2,674.52,1,3,3,133,Dormant Customers,2
17765,159,3,367.63,1,3,2,132,Dormant Customers,3
17770,199,5,1143.27,1,4,3,143,Dormant Customers,5
17781,159,2,188.02,1,3,1,131,Dormant Customers,2
17787,153,4,1817.54,1,3,4,134,Dormant Customers,4
17795,180,2,342.83,1,3,2,132,Dormant Customers,2
17849,218,4,605.8000000000001,1,3,2,132,Dormant Customers,4
17850,372,34,5391.21,1,4,4,144,Dormant Customers,30
17854,185,2,311.26,1,3,2,132,Dormant Customers,2
17874,185,6,683.46,1,4,3,143,Dormant Customers,6
17889,212,2,201.37,1,3,1,131,Dormant Customers,2
17890,323,2,586.89,1,3,2,132,Dormant Customers,2
17897,173,3,541.8100000000001,1,3,2,132,Dormant Customers,3
17900,190,2,97.19999999999999,1,3,1,131,Dormant Customers,2
17912,310,5,310.06,1,4,2,142,Dormant Customers,5
17946,233,2,149.57999999999998,1,3,1,131,Dormant Customers,2
17955,199,4,557.3,1,3,2,132,Dormant Customers,4
17969,166,2,228.2,1,3,1,131,Dormant Customers,2
17980,166,3,811.45,1,3,3,133,Dormant Customers,3
17990,237,3,630.84,1,3,2,132,Dormant Customers,3
17991,225,2,93.35,1,3,1,131,Dormant Customers,2
18013,155,2,187.29,1,3,1,131,Dormant Customers,2
18024,153,2,389.78,1,3,2,132,Dormant Customers,2
18037,154,6,70.02,1,4,1,141,Dormant Customers,6
18048,203,2,172.29,1,3,1,131,Dormant Customers,2
18062,173,3,720.52,1,3,3,133,Dormant Customers,3
18071,258,2,453.0,1,3,2,132,Dormant Customers,2
18078,217,2,336.13,1,3,2,132,Dormant Customers,2
18085,330,2,689.95,1,3,3,133,Dormant Customers,2
18095,313,2,580.05,1,3,2,132,Dormant Customers,2
18121,149,2,653.3,1,3,2,132,Dormant Customers,2
18142,157,2,1019.52,1,3,3,133,Dormant Customers,2
18168,176,6,1160.04,1,4,3,143,Dormant Customers,6
18183,227,2,632.07,1,3,2,132,Dormant Customers,2
18190,192,2,284.46,1,3,1,131,Dormant Customers,2
18202,200,3,1396.99,1,3,3,133,Dormant Customers,3
18218,211,2,641.92,1,3,2,132,Dormant Customers,2
18231,192,5,2071.77,1,4,4,144,Dormant Customers,5
18239,219,5,1561.61,1,4,3,143,Dormant Customers,5
18260,173,6,2628.35,1,4,4,144,Dormant Customers,6
