CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Frequency_capped
15081,22,5,504.8,3,4,2,342,Regular Buyers,5
15206,10,4,420.3,4,3,2,432,Regular Buyers,4
15297,10,3,641.94,4,3,2,432,Regular Buyers,3
15344,1,3,563.94,4,3,2,432,Regular Buyers,3
15452,30,3,528.48,3,3,2,332,Regular Buyers,3
15467,9,3,524.88,4,3,2,432,Regular Buyers,3
15516,45,3,62.43,3,3,1,331,Regular Buyers,3
15550,4,4,575.63,4,3,2,432,Regular Buyers,4
15571,12,4,650.4300000000001,4,3,2,432,Regular Buyers,4
15651,37,3,646.3000000000001,3,3,2,332,Regular Buyers,3
15754,51,3,458.57,3,3,2,332,Regular Buyers,3
15781,25,3,345.46,3,3,2,332,Regular Buyers,3
15809,36,5,515.77,3,4,2,342,Regular Buyers,5
15901,17,3,349.75,4,3,2,432,Regular Buyers,3
16005,12,4,578.71,4,3,2,432,Regular Buyers,4
16008,24,3,478.78,3,3,2,332,Regular Buyers,3
16014,38,3,631.83,3,3,2,332,Regular Buyers,3
16038,8,3,471.78,4,3,2,432,Regular Buyers,3
16139,19,3,635.41,3,3,2,332,Regular Buyers,3
16157,16,3,656.6899999999999,4,3,2,432,Regular Buyers,3
16298,23,3,598.2,3,3,2,332,Regular Buyers,3
16325,47,3,594.24,3,3,2,332,Regular Buyers,3
16330,18,3,251.91,4,3,1,431,Regular Buyers,3
16357,33,3,658.88,3,3,2,332,Regular Buyers,3
16418,45,3,631.12,3,3,2,332,Regular Buyers,3
16442,2,3,609.3,4,3,2,432,Regular Buyers,3
16444,46,4,654.67,3,3,2,332,Regular Buyers,4
16469,24,4,625.42,3,3,2,332,Regular Buyers,4
16478,25,3,331.0,3,3,2,332,Regular Buyers,3
16488,33,3,498.8,3,3,2,332,Regular Buyers,3
16495,3,3,648.26,4,3,2,432,Regular Buyers,3
16500,5,6,400.86,4,4,2,442,Regular Buyers,6
16566,15,5,614.66,4,4,2,442,Regular Buyers,5
16593,51,3,330.03,3,3,2,332,Regular Buyers,3
16668,15,6,306.72,4,4,2,442,Regular Buyers,6
16706,37,3,531.35,3,3,2,332,Regular Buyers,3
16750,45,5,623.9300000000001,3,4,2,342,Regular Buyers,5
16768,48,3,478.09000000000003,3,3,2,332,Regular Buyers,3
16804,23,3,536.99,3,3,2,332,Regular Buyers,3
16851,4,3,342.45,4,3,2,432,Regular Buyers,3
16885,15,3,450.41,4,3,2,432,Regular Buyers,3
16892,1,5,518.19,4,4,2,442,Regular Buyers,5
16898,26,3,501.03,3,3,2,332,Regular Buyers,3
16915,9,6,621.68,4,4,2,442,Regular Buyers,6
16930,26,3,378.89,3,3,2,332,Regular Buyers,3
16960,39,3,505.1,3,3,2,332,Regular Buyers,3
16969,39,3,635.41,3,3,2,332,Regular Buyers,3
17014,8,3,583.43,4,3,2,432,Regular Buyers,3
17024,45,3,95.85,3,3,1,331,Regular Buyers,3
17119,3,2,591.91,4,3,2,432,Regular Buyers,2
17155,18,2,251.7,4,3,1,431,Regular Buyers,2
17157,8,2,319.0,4,3,2,432,Regular Buyers,2
17163,22,2,293.1,3,3,1,331,Regular Buyers,2
17166,39,2,206.34,3,3,1,331,Regular Buyers,2
17186,47,2,144.0,3,3,1,331,Regular Buyers,2
17221,7,2,334.47999999999996,4,3,2,432,Regular Buyers,2
17232,3,2,417.77,4,3,2,432,Regular Buyers,2
17235,25,2,550.06,3,3,2,332,Regular Buyers,2
17237,11,2,314.69,4,3,2,432,Regular Buyers,2
17250,4,2,381.97,4,3,2,432,Regular Buyers,2
17254,5,2,271.19,4,3,1,431,Regular Buyers,2
17255,41,2,291.48,3,3,1,331,Regular Buyers,2
17266,2,3,296.58,4,3,1,431,Regular Buyers,3
17290,4,2,513.01,4,3,2,432,Regular Buyers,2
17295,29,3,547.0,3,3,2,332,Regular Buyers,3
17299,12,4,656.61,4,3,2,432,Regular Buyers,4
17321,8,2,657.16,4,3,2,432,Regular Buyers,2
17329,14,2,523.11,4,3,2,432,Regular Buyers,2
17330,23,2,363.9,3,3,2,332,Regular Buyers,2
17345,15,4,519.6899999999999,4,3,2,432,Regular Buyers,4
17351,36,3,587.15,3,3,2,332,Regular Buyers,3
17357,24,2,384.39,3,3,2,332,Regular Buyers,2
17360,17,3,568.24,4,3,2,432,Regular Buyers,3
17361,49,3,488.2,3,3,2,332,Regular Buyers,3
17371,17,3,418.4,4,3,2,432,Regular Buyers,3
17373,40,4,646.92,3,3,2,332,Regular Buyers,4
17384,19,2,336.4,3,3,2,332,Regular Buyers,2
17418,42,2,463.46,3,3,2,332,Regular Buyers,2
17420,50,3,598.83,3,3,2,332,Regular Buyers,3
17430,33,2,265.76,3,3,1,331,Regular Buyers,2
17432,18,2,365.76,4,3,2,432,Regular Buyers,2
17436,2,2,216.3,4,3,1,431,Regular Buyers,2
17447,40,2,541.53,3,3,2,332,Regular Buyers,2
17453,18,2,486.72,4,3,2,432,Regular Buyers,2
17459,43,2,657.3,3,3,2,332,Regular Buyers,2
17468,10,2,137.0,4,3,1,431,Regular Buyers,2
17495,8,2,497.56,4,3,2,432,Regular Buyers,2
17503,3,2,558.96,4,3,2,432,Regular Buyers,2
17515,31,4,639.02,3,3,2,332,Regular Buyers,4
17523,11,4,652.74,4,3,2,432,Regular Buyers,4
17540,25,2,578.9,3,3,2,332,Regular Buyers,2
17545,43,3,642.32,3,3,2,332,Regular Buyers,3
17549,24,2,148.86,3,3,1,331,Regular Buyers,2
17555,20,2,480.31,3,3,2,332,Regular Buyers,2
17557,14,3,541.46,4,3,2,432,Regular Buyers,3
17564,24,3,454.01,3,3,2,332,Regular Buyers,3
17573,29,3,380.6,3,3,2,332,Regular Buyers,3
17579,5,3,448.9,4,3,2,432,Regular Buyers,3
17595,12,2,386.69,4,3,2,432,Regular Buyers,2
17608,33,2,191.99,3,3,1,331,Regular Buyers,2
17631,2,3,528.33,4,3,2,432,Regular Buyers,3
17637,31,2,547.06,3,3,2,332,Regular Buyers,2
17658,26,2,595.42,3,3,2,332,Regular Buyers,2
17664,19,2,604.64,3,3,2,332,Regular Buyers,2
17668,1,2,347.75,4,3,2,432,Regular Buyers,2
17711,11,2,385.1,4,3,2,432,Regular Buyers,2
17736,9,3,377.44,4,3,2,432,Regular Buyers,3
17737,9,2,168.24,4,3,1,431,Regular Buyers,2
17760,22,2,287.59,3,3,1,331,Regular Buyers,2
17772,11,2,173.45,4,3,1,431,Regular Buyers,2
17777,25,3,647.5600000000001,3,3,2,332,Regular Buyers,3
17779,21,3,650.32,3,3,2,332,Regular Buyers,3
17816,37,4,36.56,3,3,1,331,Regular Buyers,4
17817,4,3,387.68,4,3,2,432,Regular Buyers,3
17830,2,3,398.7,4,3,2,432,Regular Buyers,3
17835,3,3,342.24,4,3,2,432,Regular Buyers,3
17852,12,2,114.34,4,3,1,431,Regular Buyers,2
17864,13,3,554.85,4,3,2,432,Regular Buyers,3
17917,45,3,335.03,3,3,2,332,Regular Buyers,3
17928,45,2,184.46,3,3,1,331,Regular Buyers,2
17964,32,2,463.21,3,3,2,332,Regular Buyers,2
17988,12,7,201.12,4,4,1,441,Regular Buyers,7
17999,37,2,380.39,3,3,2,332,Regular Buyers,2
18001,12,2,415.13,4,3,2,432,Regular Buyers,2
18005,4,2,226.47,4,3,1,431,Regular Buyers,2
18030,4,2,230.64999999999998,4,3,1,431,Regular Buyers,2
18034,22,2,418.68,3,3,2,332,Regular Buyers,2
18036,32,3,403.12,3,3,2,332,Regular Buyers,3
18040,19,2,357.2,3,3,2,332,Regular Buyers,2
18043,25,3,529.29,3,3,2,332,Regular Buyers,3
18059,23,3,306.46,3,3,2,332,Regular Buyers,3
18081,36,3,343.45,3,3,2,332,Regular Buyers,3
18101,11,2,222.4,4,3,1,431,Regular Buyers,2
18112,12,2,352.69,4,3,2,432,Regular Buyers,2
18123,24,2,574.4399999999999,3,3,2,332,Regular Buyers,2
18127,19,3,347.08,3,3,2,332,Regular Buyers,3
18147,46,2,179.34,3,3,1,331,Regular Buyers,2
18149,51,3,612.08,3,3,2,332,Regular Buyers,3
18150,32,3,566.5799999999999,3,3,2,332,Regular Buyers,3
18154,3,2,399.19,4,3,2,432,Regular Buyers,2
18158,9,2,453.4,4,3,2,432,Regular Buyers,2
18205,36,2,517.36,3,3,2,332,Regular Buyers,2
18211,26,5,600.07,3,4,2,342,Regular Buyers,5
18217,29,2,621.75,3,3,2,332,Regular Buyers,2
18246,24,2,596.1,3,3,2,332,Regular Buyers,2
18252,51,2,518.27,3,3,2,332,Regular Buyers,2
18261,43,2,324.24,3,3,2,332,Regular Buyers,2
18270,38,2,283.15000000000003,3,3,1,331,Regular Buyers,2
18273,2,3,204.0,4,3,1,431,Regular Buyers,3
18282,8,2,178.05,4,3,1,431,Regular Buyers,2
